pmid
32108409
32105592
32101448
32101126
32100604
32096675
32093027
32091866
32091446
32089788
32088032
32087008
32086157
32086017
32085921
32085599
32083960
32082358
32079904
32073494
32067019
32066289
32065835
32063919
32062850
32062767
32061798
32061795
32060715
32060219
32057708
32057617
32057098
32056910
32055582
32055502
32054042
32049766
32049747
32049743
32048244
32047606
32047333
32042829
32041303
32039241
32039240
32039237
32039134
32038544
32038482
32038208
32035758
32034573
32030670
32030669
32030661
32030660
32024055
32023986
32022759
32022730
32016902
32016900
32013105
32012941
32012695
32012057
32010196
32008639
32008510
32008107
32007208
32006410
32004537
32002838
32000922
31998756
31998708
31998109
31995745
31994465
31993440
31991452
31989876
31989390
31986218
31984250
31983042
31982357
31982325
31981309
31980099
31978628
31972477
31971112
31970529
31968694
31965266
31963480
31962244
31960771
31960635
31960407
31960282
31958430
31957003
31956754
31955441
31954954
31954511
31952684
31951873
31951162
31950592
31945959
31939856
31938923
31936321
31936210
31935669
31934891
31934647
31932230
31927437
31926317
31924424
31923803
31922268
31922162
31921555
31917651
31912547
31910421
31907954
31907710
31905969
31904426
31902580
31902468
31898014
31897624
31895021
31895018
31893575
31890956
31890467
31890287
31890142
31888592
31887283
31886649
31886259
31885533
31884734
31884065
31883846
31883552
31881663
31881449
31880240
31878333
31878065
31876546
33489002
31874386
31867668
31863465
31861734
31861476
31861438
31853838
31850970
31850639
31850202
31849692
31846526
31845543
31845078
31841881
31840577
31839552
31838165
31833725
31833636
31832112
31831878
31830558
31824952
31824921
31823128
31821153
31818386
31818379
31815404
31815401
31815397
31816343
31815564
31815179
31813895
31812921
31811431
31810541
31809864
31806421
31804782
31803127
31799938
31799423
31799422
31798635
31797321
31796060
31795240
31795151
31791160
31790958
31789703
31789682
31790164
33404545
31786740
31786504
31786416
31783696
33386099
33386098
33386097
33386095
33386093
31782286
31781215
31781015
31779139
31779133
31777668
31776737
31772395
31771246
31767810
31767194
31766686
31762579
31761063
31759575
31759574
31756920
31756390
31755816
31755802
31754741
31753325
31749705
31749074
31748800
31746287
31746088
31743905
31742424
31737621
31737349
31734566
31733673
31732118
31728276
31727507
31725244
31725133
31720867
31711929
31711016
31706869
31705495
31702942
31701320
31696804
31696270
31695786
31694700
31691863
31690036
31683734
31682388
31679788
31677692
31677058
31675466
31675462
31673712
31668208
33693089
31665258
31664499
31661028
31661003
31656552
31655339
31652616
31651163
31648775
31648301
31646170
31644477
31644464
31641106
31638733
31635167
31634699
31633462
31632973
31632915
31632910
31629933
31629922
31628551
31625725
31624739
31623106
31622219
31621574
31621015
31621014
31621013
31621011
31621009
31620840
31618951
31617274
31614282
31613700
31611150
31610899
31608730
31607962
31606116
31606109
31605874
31603503
31603244
31602691
31602005
31601480
31593701
31593641
31592719
31590664
31588687
33693359
31585696
31584645
31584379
31584374
31582102
31582098
31580992
31580731
31579859
31579847
31571334
31570887
31570832
31568792
31567618
31562965
31562957
31562756
31557462
31557461
31555764
31555327
31554575
31553511
31553509
31552275
31551916
31550922
33733108
31549948
31547800
31547220
31546906
31545655
31545114
31544714
31543209
31540192
31539636
31538879
31537505
31533522
31530047
31527580
31526946
31525565
31523704
31522268
31522256
31521533
31521378
31521235
31521231
31518831
31518513
31513851
31513757
31513441
31510795
31510695
31509997
31505121
31500324
31498973
31498057
31497064
31496926
31496867
31495281
31493727
31492414
31492411
31492410
31492404
31492403
31492401
31491852
31488886
31486179
31481588
31481587
31480359
31479500
31478577
31472738
31472734
31468267
31466916
31465619
31463515
31463458
31458044
31456318
31454239
31453373
31451912
31451418
31451330
31450799
31447800
31447631
31446573
31442779
31440497
31437875
31437696
31436850
31435868
31434208
31434042
31433750
31431299
31429375
31427808
31426055
31424335
31420515
31419831
31419823
31419822
31419815
31419421
31417996
31416598
31416540
31414666
31413915
31411796
31411491
31410728
33324889
31408024
31401617
31401616
31399886
31399699
31396720
31396245
31395609
31394043
31392526
31390781
31388566
31388413
31387067
31386605
31386306
31383477
31383376
33733101
31377227
31374225
31372505
31371969
31371027
31366471
31366110
31362904
31362571
31362251
31355445
31354718
31354276
31353422
31352462
31351213
31350037
31349617
31348869
31347226
31344945
31344655
31344297
31344143
31343790
31341467
31340696
31330861
31327699
31326236
31326235
31324413
31324321
31322128
31320024
31319964
31319675
31319078
31314262
31314250
31314240
31313637
31313504
31312621
31312276
31311655
31311203
31308553
31304857
31304340
31304333
31297148
31295267
31294972
31293616
31287638
31288140
31282778
31281846
31281326
31280916
31280350
31279913
31278512
31277828
31276247
31272605
31271668
31270976
31270636
31268707
31267627
33178948
31262850
31261187
31260168
31258772
31257740
31257314
31256388
31255749
31254491
31254036
31253449
31249591
31248976
31246909
31246376
31243141
31241024
31240330
31239834
31235303
31232610
31230937
31229952
31229667
31229078
31226833
31222562
31222375
31221831
31220370
31219658
31217702
31215361
31214847
31213198
31209389
31207930
31205413
31203421
31202770
31200809
31199919
31198073
31194543
31191325
31190176
31181343
31180806
31177872
31175395
31174387
31173851
31173849
31173533
31171259
31166761
31163504
31162525
31159603
31158512
31158511
31157465
31153774
31153580
31153403
31153155
31151893
31151223
31151154
31149787
31145684
31144777
31144539
31144302
31140082
31138507
32903302
31134293
31133758
31132292
31131957
31131140
31129651
31123497
31119599
31118821
31118321
31116112
31115885
31114635
31112393
31111616
31111458
31109150
33137726
31108201
31107871
31104157
31099675
31095701
31092914
31090273
31089906
31083923
33467340
31079952
31078331
31078239
33178922
31076049
31076048
31074639
31074158
31071473
31069725
31067608
31066697
31065266
31063735
31062835
31058383
31057526
31055238
31054502
31052598
31052580
31051023
31051022
31051017
31049651
31049622
31049075
31048019
31047892
31045948
31044724
31044723
31044598
31042157
31041822
31041615
31040236
31038827
31038007
31036284
31034926
31033729
31033569
31031688
31029649
31023632
31022958
31022391
31021749
31019547
31019502
31015651
31013673
32477031
31012166
31009920
31009397
31007871
31005679
31005165
31001196
30999271
30995728
30993807
30988417
30987289
30984469
30983960
33501040
30982123
30982079
30981588
30981085
30976107
30975395
30974797
30973516
30972433
30972291
30972108
30972100
30971806
30970326
30968771
30963580
30962048
30959828
30959445
30953518
30950797
30950770
30950746
30950665
30949431
30943796
30937909
30935123
30927499
30926431
30923883
30917031
30912017
30909106
30909105
30906397
30898903
30898381
30898263
30898208
30897793
30893115
30892723
30890859
30890362
30884989
30883745
30881899
30881539
30878282
30877639
30872992
30872241
30871264
30870615
30867681
30866728
30866425
30865306
30861015
30858931
30856578
30855159
30851654
30850092
30846346
30844756
30837982
30837884
30834982
30834534
30832275
30832207
30831310
30828395
30828380
30827579
30825704
30825538
30825037
30824244
30821199
30820462
30815669
30815461
30815459
30815458
30810430
30808014
30803815
30802231
30799571
30790780
30785004
30783371
30780045
30779785
30774271
30770893
30768796
30763612
30762522
30762223
30760912
30760118
30759376
30759006
30748019
30745864
30741241
30738835
30738026
30736374
30733322
30730601
30728827
30728787
30723470
30720708
30718453
30717624
30712598
30710543
30709766
30706823
30706465
30706370
30696115
30696086
30690654
30689359
30686616
30686613
30686485
30684706
30684090
30682710
30677473
30676989
30674262
30671672
30670469
30669406
30667309
30664391
30664063
30659282
30657889
30657038
30654138
30653364
30650562
30650551
30645625
30641443
30635896
30635892
30631320
30628866
30628494
30627231
30622070
30621954
30621101
30620934
30619452
30619024
30617331
30616329
30614150
30613284
30610579
30609719
30609102
30599936
30599797
30594648
30594306
30591420
30591356
30586882
30581287
30580109
30578332
30576418
30575178
30573283
30571146
30566385
30565841
30561351
30560558
30560386
30557052
30557049
30555503
30555113
30554770
30553609
30548534
30547445
30547396
30547185
30545729
30544901
30544420
30541791
30523919
30523334
30522862
30534555
30532667
30531869
30531846
30531069
30529297
30529148
30527225
30520975
30507517
30505265
30504368
30503919
30502096
30516837
30516106
30515717
30510440
30500991
30500302
30499008
30498877
30496527
30488745
30488731
30483163
30478442
30472716
30471192
30470933
30468663
30467491
30465503
30458727
30455357
30455216
30453459
30448825
30443413
30442428
30439700
30430428
30421670
30420264
30420244
30418085
30417778
30417258
30414395
30410432
30407665
30403523
30400053
30397993
30394238
30391107
30383900
30382605
30381431
30381421
33500999
30379703
30378494
30378482
30378077
30378021
30375164
30374293
30371751
30370979
30370798
30369809
30368611
30367497
30366739
30364792
30361937
30360722
30357911
30356770
30356768
30353365
30347013
30342246
30339893
30338743
30338736
30337064
30334108
30332296
30332290
30325042
30322481
30319422
30317992
30317059
30317006
30316551
30315314
30315284
30311557
30310652
30308967
30308542
30307875
30306477
30306468
30303758
30301571
30298337
30298124
30297207
30295871
30293864
30290208
30287797
30286415
30279002
30277175
30277150
30275936
30269984
30267935
30265280
30255463
30254580
30253869
30248307
30247662
30246637
30240882
30240646
30240512
30238167
30237869
30233373
30230414
30225234
30222245
30221328
30211115
30209997
30204184
30201975
30201875
30201325
30200333
30197419
30195423
30190674
30190664
30184176
30184111
30182829
30182201
30172554
30170101
30169341
30168572
30167371
30159406
30158822
30157513
30156155
30155978
30153635
30149790
30149250
30139641
30137230
30136381
30126707
33141723
30124495
30124358
30124147
30122222
30116102
30110960
30105410
30105183
30104148
30103448
30102808
30101283
30101124
30099485
30099083
30097794
30097305
30095052
30092623
30091413
30090035
30084867
30084866
30084331
30082644
30082307
30082306
30082299
30082298
30082061
30081607
30076935
30068955
30068270
30063164
31763498
31723874
30060039
30058484
30054833
30053138
30051792
30051410
30050769
30050768
30050439
30049875
30049358
30049182
30048078
30048614
30046072
30044996
30044963
30041284
30034462
30017512
30013818
30013400
30013304
30011882
30008798
29998104
29996520
29994590
29994486
29992885
29990622
29989994
29989977
29986160
29982543
29982332
29981923
29980865
29977864
29977480
29974498
29972344
29970965
29970286
29959818
31975919
29957849
29956866
29956120
29956014
29953863
29953247
29952835
29944078
29935311
29934920
29934910
29928237
29926817
29925268
29923622
29915783
29908150
29907338
29904616
29900088
29897410
29893792
29887378
29885419
29885309
29884988
29882974
29880463
29880128
29879881
29874824
29873832
29872707
29871778
29869300
29867348
29861451
29860027
29859766
29859198
29858745
29852943
29849612
29848472
29847214
29805337
29804538
29800865
29800232
29792115
29792109
29791959
29790107
29789997
29789268
29787940
29786659
29782369
29781047
29774657
29771496
29770293
29769297
29766512
29754806
29752973
29750902
29750730
29749590
29746776
29745270
29741258
29729378
29729293
29728226
29725961
29725101
29724864
29723481
29705713
29704807
29700073
29697740
29697304
29695070
29687000
29681257
29679305
29676964
29672663
29670029
29662559
29659698
29656681
29655580
29648622
29637384
29629796
29626206
29618526
29614729
29614377
29606338
29603063
29601896
29601321
29600766
29595111
29594137
29570167
29566172
29555807
29551544
29545756
29544791
29536448
29536444
29534053
29528822
29521204
29517418
29515993
29515569
29513400
29508152
29507784
29498975
29497285
29492605
29490932
29488902
29487619
29486863
29483348
29481793
29477048
29476532
29476392
29467659
29463985
29463885
29452923
29450843
29445894
29441463
29441154
29439490
29438494
29436887
29434508
29431517
29430456
29430271
29428074
29427011
29426712
29426065
29419402
29415726
29409736
29405981
29405647
29405289
29401044
29398494
29396321
29395987
29395627
29389679
29378578
29377981
29376234
29375355
29374138
29367240
29366762
29366600
29366598
29362150
29362138
29360430
29352978
29352006
29348728
29344895
29331490
29327813
29324649
29324298
29321268
29320410
29312932
29312134
29305324
29290259
29288495
29278737
29275361
29274047
29261408
29261360
29251699
29249829
29249344
29234465
29222764
29220074
29216413
29215763
29194464
29194052
29192299
29185073
29184897
29184889
29183655
32923746
29179711
29175265
29174666
29173233
29173045
29155639
29153163
29150140
29149080
29147562
29147555
29136580
29134342
29131760
29127902
29126825
29114182
29098674
29089139
29074332
29074032
29063566
29063560
29063553
29063093
29062966
29058219
29056906
29056896
29055936
29049075
29048559
29047033
29047032
29045685
29044470
29042216
29037014
29035422
29031836
29031831
29029029
29027093
29025029
29020316
29018336
28992412
28990839
28990168
28986230
28985937
28985932
28982791
28981352
28980044
28974388
28971622
28971278
32309594
28956772
28954825
28949520
28932174
28930544
28918672
28914640
28905541
28902409
28893404
28892073
28881183
28879175
28867500
28864356
28861708
28845200
28841086
28838801
28831921
28831290
28830106
28828993
28812204
28812013
28807870
28798198
28791894
28751371
28751369
28738313
28729156
28728937
28728899
28716627
28715343
28711211
28699534
28694872
28693857
28691131
28689314
30202589
28681133
28672838
28670152
28667600
28666178
28663789
28663166
28662371
28662070
28657906
28656130
28648568
30062151
28646349
28643174
28641555
28641107
28631139
28624633
28614702
28588416
28585183
28577131
28570593
28552969
28545640
28544059
28540688
28538142
28530547
28527522
28524769
28520598
28520235
28508479
28505027
28497663
28494725
28494123
28490262
28481395
28456584
28455151
28451550
28436837
28436590
28434256
28418201
28414186
28405937
28405579
28377102
28375728
28366290
28363883
28359573
28356908
28353229
28353154
28348527
28344110
28342697
28341746
28324301
28319831
28319238
28315224
28315069
28302041
28301734
28301733
28294138
28285459
28283186
28277804
28272810
28272367
28268288
28268284
28265788
28263938
28254083
28251040
28242295
28241858
28236531
28232122
28230848
28222333
28212054
28211015
28190189
28183433
28154052
28154050
28144827
28144341
28141576
28138367
28133810
28132481
28127429
28125523
28125274
28116551
28092576
28092510
28087243
28060710
28057825
28057585
28055930
28055887
28042575
28035989
28034409
28032396
28011753
28011145
27999256
27997811
27979318
27977088
27975231
27966278
27965365
27942354
27940887
27917107
27896760
27896759
27889391
27886184
27870246
27863190
27862943
27862002
27848884
27842478
27841450
27830251
27829350
27823566
27817211
27815038
27814027
27800282
30645788
27784247
27452181
27241666
26670115
27479316
27718010
27698038
27698035
27693712
27659841
27656787
27656117
27652181
27650405
27649151
27641093
27610328
27603023
27599991
27592382
27586752
29560871
29560870
27568202
27559342
27555308
27537363
27529225
27528421
27525223
27525157
27518905
27502048
27501063
27501026
27491648
27488403
27474269
27473064
27470504
27451435
27446888
27440790
27436868
27435734
27423409
27423136
27406289
27383691
27379211
27362387
27349830
27346545
27345524
27340949
27322705
27315762
27306552
27295548
27282231
27271051
27224846
27213397
27207370
27171499
27168345
27157417
27157416
27130797
27119951
27114900
27113568
27110292
27097559
27090952
27072840
27053448
27039698
27017830
27014079
27012503
27011184
27007977
26996942
26996613
26995379
26979668
26962757
26952574
26941766
26936700
26924521
26911811
26906507
26898163
26873661
26868042
26867072
26846174
26834576
26819529
26814169
26806341
26800334
26776761
26759786
26728066
26696900
26690804
26690135
26689499
26677181
26674745
26651918
26651007
26648850
26640765
26636071
26634919
26626626
26592808
26587051
26581149
26579514
26572668
26567735
26566461
26556470
26540053
26512199
26511342
26509168
26502306
26499213
26484733
26468133
26460190
26450107
26442199
26442103
26442053
26429153
26411473
26386547
26358759
26358617
26346869
26298193
26293849
26286210
26283676
26263424
26256959
26246834
26241930
26237649
26234511
26234510
26233900
26233633
26225918
26215861
26202261
26201875
26185243
26172351
26159433
26145249
26143394
26138575
26134276
26108231
26099739
26092722
26082714
26068757
26065052
26052377
26037068
26031189
26017444
26017443
26014110
25986686
25983676
25982977
25961077
25960736
25958010
25948244
25944500
25935161
25859202
25856482
25810317
25808539
25797506
25796619
25795924
25789437
25783869
25773550
25773546
25769815
25765323
25764253
25759684
25756377
25750696
25733954
25733557
25732094
25726470
25725305
25704908
28347005
25668473
25666163
25642500
25620954
25608213
25592319
25577381
25566538
25561628
25548928
25548927
25462637
25462334
25461506
25458128
25455254
25448759
25448299
25440524
25435482
27485418
25428267
25423479
25405022
25392685
25392680
25360145
25360109
25320644
25307115
25285755
25234433
25223304
25201114
25199597
25187715
25183786
25131220
25123745
25112457
25112429
25106933
25092428
25083876
25053743
25048127
25046016
25029489
25016293
25008538
25008281
25002826
24998888
24996618
24987556
24975859
24935820
24895853
24857941
24834132
24808218
24799088
24790546
24769242
24732754
24723339
24718104
24713999
24713806
24621527
24600468
24598104
24555973
24553464
24552264
24531111
24509098
24508754
24489603
24478134
24403917
25756666
24370382
24361690
24361664
24351646
24348517
24338557
24335433
24323524
24320616
24307566
24304044
24290387
24287119
24273713
24272434
24262909
24259662
24246494
24245763
24231119
24201027
24199696
24197932
24187909
24182747
24179856
24168933
24158807
24140287
24136011
24126129
24116388
24099497
24096823
24029388
24025554
24013948
23933976
23933754
23931841
23926206
23921828
23896182
23889055
23889047
23872922
23848274
23829390
23818492
23793982
23787338
23735485
23731483
23722209
23700999
23686810
23651478
23637855
23622061
23564629
23559637
23552814
23549108
23548028
23548026
23526775
23506300
23431257
23410165
23396601
23392334
23382431
23365831
23349097
23335577
23321025
23101052
23071097
23057094
23016852
23012584
23007437
22952238
22944687
22842200
22830342
22784485
22776068
22752090
22695048
22627698
22627610
22611119
22546560
22546255
22528508
22487041
22465077
22458505
22410950
22401592
22394424
22366294
22339582
22327231
22326864
22305994
22293396
22286881
22281989
22256868
22246801
22128059
22138323
22126294
22075226
22072665
21989632
21926126
21924741
21911058
21864218
21863503
21846786
21795890
21787301
21787299
21787298
21780006
21721140
21707399
21607908
21470173
21470169
21466461
21464505
21452981
21431559
21393536
21303343
21269608
27467875
22889876
21172442
21039646
25076977
21029850
21029849
20887262
20887261
20838967
20810180
20801638
20699326
20678228
20647054
20644953
20617142
20596934
20500882
20491597
20488979
20465523
20453924
20381467
20221928
20131763
20064794
21713313
20008395
19969101
19957152
